Season,League,Club,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Athletic Bilbao,13,Iago Herrerín,ESP,G,1.86,90,25-01-88,Bilbao
2014,a003,Athletic Bilbao,14,Markel Susaeta,ESP,M,1.79,68,14-12-87,Eibar
2014,a003,Athletic Bilbao,15,Andoni Iraola,ESP,D,1.82,74,22-06-82,Usúrbil
2014,a003,Athletic Bilbao,16,Xabier Etxeita,ESP,M,1.85,79,31-10-87,Zornotza
2014,a003,Athletic Bilbao,17,Mikel Rico,ESP,M,1.78,75,01-11-84,Cruces
2014,a003,Athletic Bilbao,18,Carlos Gurpegi,ESP,M,1.81,77,19-08-80,Pamplona
2014,a003,Athletic Bilbao,19,Iker Muniain,ESP,F,1.68,62,19-12-92,Iruñea
2014,a003,Athletic Bilbao,20,Aritz Aduriz,ESP,F,1.77,75,11-02-81,San Sebastián
2014,a003,Athletic Bilbao,21,Ander Herrera,ESP,M,1.81,68,14-08-89,Bilbao
2014,a003,Athletic Bilbao,22,Enric Saborit,ESP,M,1.86,72,27-04-92,Barcelona
2014,a003,Athletic Bilbao,23,Borja Ekiza,ESP,D,1.8,73,06-03-88,Iruñea
2014,a003,Athletic Bilbao,24,Mikel Balenziaga,ESP,D,1.79,74,29-02-88,Zumárraga
2014,a003,Athletic Bilbao,25,,,,,,,
2014,a003,Athletic Bilbao,26,Kepa Arrizabalaga,ESP,G,1.86,81,03-10-94,Ondarroa
2014,a003,Athletic Bilbao,27,Gorka Magunazelaia,ESP,G,1.85,82,02-03-92,Bilbao
2014,a003,Athletic Bilbao,28,Guillermo,ESP,F,1.78,71,23-05-93,Bilbao
2014,a003,Athletic Bilbao,29,,,,,,,
2014,a003,Athletic Bilbao,30,Unai López,ESP,M,1.69,64,30-10-95,Errenteria
2014,a003,Athletic Bilbao,31,,,,,,,
2014,a003,Athletic Bilbao,32,,,,,,,
2014,a003,Athletic Bilbao,33,,,,,,,
2014,a003,Athletic Bilbao,34,,,,,,,
2014,a003,Athletic Bilbao,35,,,,,,,
2014,a003,Athletic Bilbao,36,,,,,,,
2014,a003,Athletic Bilbao,37,,,,,,,
2014,a003,Athletic Bilbao,38,,,,,,,
2014,a003,Athletic Bilbao,39,,,,,,,
2014,a003,Athletic Bilbao,40,,,,,,,
2014,a003,Athletic Bilbao,Players no longer at this club,,,,,,,
2014,a003,Athletic Bilbao,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Athletic Bilbao,3,Jon Aurtenetxe,ESP,D,1.82,78,03-01-92,Bizkaia
2014,a003,Athletic Bilbao,17,Íñigo Pérez,ESP,M,1.78,74,18-01-88,Iruñea
2014,a003,Athletic Bilbao,,,,,,,,
2014,a003,Atlético Madrid,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Atlético Madrid,1,Daniel Aranzubia,ESP,G,1.84,80,18-09-79,Logroño
2014,a003,Atlético Madrid,2,Diego Godín,URU,D,1.85,73,16-02-86,Rosario
2014,a003,Atlético Madrid,3,Filipe Luis,BRA,D,1.82,70,09-08-85,Jaraguá do Sul
2014,a003,Atlético Madrid,4,Mario Suárez,ESP,M,1.85,77,24-02-87,Madrid
2014,a003,Atlético Madrid,5,Tiago,POR,M,1.83,75,02-05-81,Viana do Castelo
2014,a003,Atlético Madrid,6,Koke,ESP,M,1.78,73,08-01-92,Madrid
2014,a003,Atlético Madrid,7,Adrián López,ESP,F,1.8,71,08-01-88,San Martín de Teverga
2014,a003,Atlético Madrid,8,Raúl García,ESP,M,1.83,80,11-07-86,Pamplona
2014,a003,Atlético Madrid,9,David Villa,ESP,F,1.75,69,03-12-81,Langreo
2014,a003,Atlético Madrid,10,Arda Turan,TUR,M,1.76,72,30-01-87,Fatih
2014,a003,Atlético Madrid,11,Cristian Rodríguez,URU,M,1.75,72,30-09-85,Montevideo
2014,a003,Atlético Madrid,12,Toby Alderweireld,BEL,D,1.85,75,02-03-89,Wilrijk
2014,a003,Atlético Madrid,13,Thibaut Courtois,BEL,G,1.99,88,11-05-92,Bree
2014,a003,Atlético Madrid,14,Gabi,ESP,M,1.79,68,10-07-83,Madrid
2014,a003,Atlético Madrid,15,,,,,,,
2014,a003,Atlético Madrid,16,,,,,,,
2014,a003,Atlético Madrid,17,Javi Manquillo,ESP,D,1.72,62,05-05-94,Madrid
2014,a003,Atlético Madrid,18,José Giménez,URU,D,1.85,80,20-01-95,Toledo
2014,a003,Atlético Madrid,19,Diego Costa,ESP,F,1.86,78,07-10-88,Lagarto
2014,a003,Atlético Madrid,20,Juanfran,ESP,D,1.8,72,09-01-85,Crevillent
2014,a003,Atlético Madrid,21,Diego,BRA,M,1.74,76,28-02-85,Ribeirão Preto
2014,a003,Atlético Madrid,22,Emiliano Insúa,ARG,D,1.73,82,07-01-89,Buenos Aires
2014,a003,Atlético Madrid,23,Miranda,BRA,D,1.85,78,07-09-84,Paranavaí
2014,a003,Atlético Madrid,24,José Ernesto Sosa,ARG,M,1.82,77,19-06-85,Carcarañá
2014,a003,Atlético Madrid,25,,,,,,,
2014,a003,Atlético Madrid,26,Carlos Ramos,ESP,M,,,31-08-94,Zamora
2014,a003,Atlético Madrid,27,Lucas Hernández,FRA,D,1.8,75,14-02-96,Marseille
2014,a003,Atlético Madrid,28,Isaac Nana,GHA,M,1.86,73,19-12-94,Accra
2014,a003,Atlético Madrid,29,Rubén Mesa,ESP,F,1.82,75,16-01-92,Badajoz
2014,a003,Atlético Madrid,30,,,,,,,
2014,a003,Atlético Madrid,31,,,,,,,
2014,a003,Atlético Madrid,32,,,,,,,
2014,a003,Atlético Madrid,33,,,,,,,
2014,a003,Atlético Madrid,34,,,,,,,
2014,a003,Atlético Madrid,35,Yassine Bounou,MAR,G,1.9,78,05-04-91,Montreal
2014,a003,Atlético Madrid,36,,,,,,,
2014,a003,Atlético Madrid,37,Héctor Hernández,ESP,F,1.8,72,14-09-95,Las Palmas
2014,a003,Atlético Madrid,38,Samuel,ESP,M,1.74,68,22-01-91,Madrid
2014,a003,Atlético Madrid,39,,,,,,,
2014,a003,Atlético Madrid,40,,,,,,,
2014,a003,Atlético Madrid,Players no longer at this club,,,,,,,
2014,a003,Atlético Madrid,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Atlético Madrid,24,Martin Demichelis,ARG,D,1.84,78,20-12-80,Justiniano Posse
2014,a003,Atlético Madrid,21,Léo Baptistão,BRA,F,1.81,71,26-08-92,Santos
2014,a003,Atlético Madrid,15,Josuha Guilavogui,FRA,M,1.87,78,19-09-90,Ollioules
2014,a003,Atlético Madrid,16,Óliver Torres,ESP,M,1.78,70,10-11-94,Navalmoral de la Mata
2014,a003,Atlético Madrid,,,,,,,,
2014,a003,Barcelona,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Barcelona,1,Víctor Valdés,ESP,G,1.83,78,14-01-82,L'Hospitalet de Llobregat
2014,a003,Barcelona,2,Martín Montoya,ESP,D,1.74,74,14-04-91,Gavà
2014,a003,Barcelona,3,Gerard Piqué,ESP,D,1.92,85,02-02-87,Barcelona
2014,a003,Barcelona,4,Cesc Fàbregas,ESP,M,1.77,69,04-05-87,Arenys de Mar
2014,a003,Barcelona,5,Carles Puyol,ESP,D,1.78,80,13-04-78,La Pobla de Segur
2014,a003,Barcelona,6,Xavi,ESP,M,1.7,68,25-01-80,Terrassa
2014,a003,Barcelona,7,Pedro,ESP,F,1.69,64,28-07-87,Santa Cruz de Tenerife
2014,a003,Barcelona,8,Andrés Iniesta,ESP,M,1.7,65,11-05-84,Fuentealbilla
2014,a003,Barcelona,9,Alexis Sánchez,CHI,F,1.68,62,19-12-88,Tocopilla
2014,a003,Barcelona,10,Lionel Messi,ARG,M,1.69,67,24-06-87,Santa Fe
2014,a003,Barcelona,11,Neymar,BRA,F,1.74,64,05-02-92,Mogi das Cruzes
2014,a003,Barcelona,12,Jonathan dos Santos,MEX,M,1.8,74,26-04-90,Monterrey
2014,a003,Barcelona,13,José Manuel Pinto,ESP,G,1.85,82,15-11-75,Puerto de Santa Maria
2014,a003,Barcelona,14,Javier Mascherano,ARG,M,1.78,77,08-06-84,Rosario
2014,a003,Barcelona,15,Marc Bartra,ESP,D,1.84,75,15-01-91,San Jaime dels Domenys
2014,a003,Barcelona,16,Sergio Busquets,ESP,M,1.89,73,16-07-88,Sabadell
2014,a003,Barcelona,17,Alexandre Song,CMR,M,1.84,76,09-09-87,Douala
2014,a003,Barcelona,18,Jordi Alba,ESP,D,1.65,63,21-03-89,L'Hospitalet de Llobregat
2014,a003,Barcelona,19,Ibrahim Afellay,NED,M,1.81,68,02-04-86,Utrecht
2014,a003,Barcelona,20,Cristian Tello,ESP,F,1.78,66,19-08-91,Sabadell
2014,a003,Barcelona,21,Adriano,BRA,M,1.72,67,26-10-84,Curitiba
2014,a003,Barcelona,22,Daniel Alves,BRA,D,1.73,64,06-05-83,Juazeiro
2014,a003,Barcelona,23,Isaac Cuenca,ESP,F,1.81,74,27-04-91,Reus
2014,a003,Barcelona,24,Sergi Roberto,ESP,M,1.73,70,07-02-92,Reus
2014,a003,Barcelona,25,Oier Olazábal,ESP,G,1.89,82,14-09-89,Irún
2014,a003,Barcelona,26,Sergi Gómez,ESP,D,1.81,76,28-07-92,Arenys de Mar
2014,a003,Barcelona,27,Patric,ESP,M,1.84,72,17-04-93,Mula
2014,a003,Barcelona,28,Adama Traoré,ESP,F,1.78,75,25-01-96,L'Hospitalet de Llobregat
2014,a003,Barcelona,29,Jean Marie Dongou,CMR,F,1.76,70,20-04-95,Douala
2014,a003,Barcelona,30,,,,,,,
2014,a003,Barcelona,31,,,,,,,
2014,a003,Barcelona,32,,,,,,,
2014,a003,Barcelona,33,,,,,,,
2014,a003,Barcelona,34,,,,,,,
2014,a003,Barcelona,35,,,,,,,
2014,a003,Barcelona,36,,,,,,,
2014,a003,Barcelona,37,,,,,,,
2014,a003,Barcelona,38,,,,,,,
2014,a003,Barcelona,39,,,,,,,
2014,a003,Barcelona,40,,,,,,,
2014,a003,Barcelona,Players no longer at this club,,,,,,,
2014,a003,Barcelona,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Barcelona,,,,,,,,
2014,a003,Betis,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Betis,1,Antonio Adán,ESP,G,1.89,85,13-05-87,Madrid
2014,a003,Betis,2,Chica,ESP,D,1.76,78,17-05-85,Barcelona
2014,a003,Betis,3,Paulão,BRA,D,1.88,82,06-05-82,Lagoa Grande
2014,a003,Betis,4,Antonio Amaya,ESP,D,1.92,86,31-05-83,Madrid
2014,a003,Betis,5,Javier Matilla,ESP,M,1.76,72,01-01-88,Ciudad Real
2014,a003,Betis,6,Léo Baptistão,BRA,F,1.81,71,26-08-92,Santos
2014,a003,Betis,7,Álvaro Vadillo,ESP,M,1.8,69,12-09-94,Puerto Real
2014,a003,Betis,8,Nono,ESP,M,1.78,72,30-03-93,Puerto de Santa María
2014,a003,Betis,9,Chuli,ESP,F,1.71,67,25-01-91,Huelva
2014,a003,Betis,10,Joan Verdú,ESP,M,1.76,72,05-05-83,Barcelona
2014,a003,Betis,11,Juanfran Moreno,ESP,M,1.79,71,11-09-88,Madrid
2014,a003,Betis,12,Dídac,ESP,D,1.86,81,09-06-89,Mataró
2014,a003,Betis,13,Guillermo Sara,ARG,G,1.88,78,30-09-87,Rafaela
2014,a003,Betis,14,Salva Sevilla,ESP,M,1.78,70,18-03-84,Almería
2014,a003,Betis,15,Damien Perquis,POL,D,1.84,80,10-04-84,Troyes
2014,a003,Betis,16,Braian Rodríguez,URU,F,1.91,84,14-08-86,Salto
2014,a003,Betis,17,Juan Carlos,ESP,M,1.76,68,30-03-90,Madrid
2014,a003,Betis,18,Alfred N'Diaye,SEN,M,1.87,87,06-03-90,Paris
2014,a003,Betis,19,Jorge Molina,ESP,F,1.88,87,22-04-82,Alcoy
2014,a003,Betis,20,Emmanuel Nosa Igiebor,NGA,M,1.82,79,09-11-90,Abuja
2014,a003,Betis,21,Lorenzo Reyes,CHI,M,1.76,76,13-06-91,Santiago
2014,a003,Betis,22,Cédric Mabwati,COD,M,1.67,62,08-03-92,Kinshasa
2014,a003,Betis,23,Nacho,ESP,M,1.77,70,24-06-80,Huelva
2014,a003,Betis,24,Rubén Castro,ESP,F,1.74,72,27-06-81,Las Palmas
2014,a003,Betis,25,Jordi,ESP,D,1.85,82,16-05-87,Lleida
2014,a003,Betis,26,,,,,,,
2014,a003,Betis,27,,,,,,,
2014,a003,Betis,28,,,,,,,
2014,a003,Betis,29,,,,,,,
2014,a003,Betis,30,Javi Montoya,ESP,G,1.86,73,16-04-91,Logroño
2014,a003,Betis,31,,,,,,,
2014,a003,Betis,32,,,,,,,
2014,a003,Betis,33,,,,,,,
2014,a003,Betis,34,Carlos García,ESP,M,1.65,56,17-09-93,Seville
2014,a003,Betis,35,Ignacio Abeledo,ESP,M,1.79,,05-01-96,Huelva
2014,a003,Betis,36,José Antonio Caro,ESP,D,1.83,70,08-03-93,Estepa
2014,a003,Betis,37,Juanma,ESP,F,1.67,62,20-02-93,San José de la Rinconada
2014,a003,Betis,38,,,,,,,
2014,a003,Betis,39,,,,,,,
2014,a003,Betis,40,,,,,,,
2014,a003,Betis,41,Pedro,ESP,G,1.87,80,21-01-95,Mérida
2014,a003,Betis,42,Francisco Varela,ESP,D,1.74,68,26-10-94,Atarfe
2014,a003,Betis,45,Jesús Muñoz,ESP,D,1.83,74,12-07-91,Écija
2014,a003,Betis,46,Dani Ceballos,ESP,M,1.76,65,07-08-96,Seville
2014,a003,Betis,49,Pibe,ARG,F,1.77,68,31-01-96,Buenos Aires
2014,a003,Betis,50,Jesús Pozo,ESP,D,1.86,77,24-03-95,Gilena
2014,a003,Betis,75,José Carlos,ESP,D,1.82,75,10-05-96,Paradas
2014,a003,Betis,Players no longer at this club,,,,,,,
2014,a003,Betis,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Betis,6,Xavi Torres,ESP,M,1.82,76,21-11-86,Jávea
2014,a003,Betis,18,Markus Steinhöfer,GER,M,1.75,69,07-03-86,Weißenburg in Bayern
2014,a003,Betis,39,Sergio,ESP,F,1.69,65,07-09-92,Seville
2014,a003,Betis,1,Stephan Andersen,DEN,G,1.9,80,26-11-81,Copenhagen
2014,a003,Betis,,,,,,,,
2014,a003,Betis,,,,,,,,
2014,a003,Celta Vigo,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Celta Vigo,1,Sergio Álvarez,ESP,G,1.79,75,03-08-86,Catoria
2014,a003,Celta Vigo,2,Hugo Mallo,ESP,D,1.81,78,22-06-91,Marín
2014,a003,Celta Vigo,3,Andreu Fontàs,ESP,M,1.81,72,14-11-89,Banyoles
2014,a003,Celta Vigo,4,Borja Oubiña,ESP,M,1.81,75,17-05-82,Vigo
2014,a003,Celta Vigo,5,,,,,,,
2014,a003,Celta Vigo,6,,,,,,,
2014,a003,Celta Vigo,7,,,,,,,
2014,a003,Celta Vigo,8,Álex López,ESP,M,1.75,64,11-01-88,Ferrol
2014,a003,Celta Vigo,9,Mario Bermejo,ESP,F,1.8,78,07-10-78,Santander
2014,a003,Celta Vigo,10,Nolito,ESP,F,1.72,65,15-10-86,Sanlúcar de Barrameda
2014,a003,Celta Vigo,11,Charles,BRA,F,1.79,75,04-04-84,Belem
2014,a003,Celta Vigo,12,Rafinha,BRA,M,1.77,75,12-02-93,Bari
2014,a003,Celta Vigo,13,Yoel,ESP,G,1.85,78,28-08-88,Vigo
2014,a003,Celta Vigo,14,Fabián Orellana,CHI,F,1.69,68,27-01-86,Santiago
2014,a003,Celta Vigo,15,Jon Aurtenetxe,ESP,D,1.82,78,03-01-92,Bizkaia
2014,a003,Celta Vigo,16,,,,,,,
2014,a003,Celta Vigo,17,Lévy Madinda,GAB,M,1.82,77,11-06-92,Libreville
2014,a003,Celta Vigo,18,,,,,,,
2014,a003,Celta Vigo,19,Johny,ESP,D,1.75,70,03-03-94,Vigo
2014,a003,Celta Vigo,20,,,,,,,
2014,a003,Celta Vigo,21,Íñigo López,ESP,D,1.85,72,23-07-82,Logroño
2014,a003,Celta Vigo,22,Gustavo Cabral,ARG,D,1.82,81,14-10-85,Isidro Casanova
2014,a003,Celta Vigo,23,Michael Krohn-Dehli,DEN,M,1.7,71,06-06-83,Copenhagen
2014,a003,Celta Vigo,24,Augusto Fernández,ARG,M,1.77,71,10-04-86,Pergamino
2014,a003,Celta Vigo,25,Welliton,BRA,F,1.75,75,22-10-86,Conceição do Araguaia
2014,a003,Celta Vigo,26,Rubén Blanco,ESP,G,1.88,70,25-07-95,Vigo
2014,a003,Celta Vigo,27,,,,,,,
2014,a003,Celta Vigo,28,,,,,,,
2014,a003,Celta Vigo,29,Santi Mina,ESP,F,1.8,71,07-12-95,Vigo
2014,a003,Celta Vigo,30,David Costas,ESP,D,1.82,73,26-03-95,Vigo
2014,a003,Celta Vigo,31,David Goldar,ESP,M,1.8,77,15-09-94,Vigo
2014,a003,Celta Vigo,32,,,,,,,
2014,a003,Celta Vigo,33,Javi Rey,ESP,M,1.86,77,20-02-91,Pontevedra
2014,a003,Celta Vigo,34,,,,,,,
2014,a003,Celta Vigo,35,,,,,,,
2014,a003,Celta Vigo,36,,,,,,,
2014,a003,Celta Vigo,37,,,,,,,
2014,a003,Celta Vigo,38,,,,,,,
2014,a003,Celta Vigo,39,,,,,,,
2014,a003,Celta Vigo,40,,,,,,,
2014,a003,Celta Vigo,Players no longer at this club,,,,,,,
2014,a003,Celta Vigo,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Celta Vigo,5,Andrés Tuñez,VEN,D,1.87,83,15-03-87,Santiago de Compostela
2014,a003,Celta Vigo,6,Jonathan Vila,ESP,M,1.86,78,06-03-86,Porriño
2014,a003,Celta Vigo,21,Samuel,ESP,D,1.87,83,26-04-85,Alicante
2014,a003,Celta Vigo,16,Carlos Bellvis,ESP,M,1.69,68,24-04-85,Valencia
2014,a003,Celta Vigo,18,David Rodríguez,ESP,F,1.78,72,14-02-86,Talavera de la Reina
2014,a003,Celta Vigo,20,Toni,ESP,F,1.76,74,04-04-90,La Coruña
2014,a003,Celta Vigo,,,,,,,,
2014,a003,Elche,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Elche,1,Manu,ESP,G,1.82,75,29-09-81,Madrid
2014,a003,Elche,2,Damián Suárez,URU,D,1.73,68,27-04-88,Montevideo
2014,a003,Elche,3,Alberto Botía,ESP,D,1.87,75,27-01-89,Alquerias
2014,a003,Elche,4,David Lombán,ESP,D,1.85,74,05-06-87,Valencia
2014,a003,Elche,5,Alberto Rivera,ESP,M,1.7,68,19-02-78,Puertollano
2014,a003,Elche,6,Rubén Pérez,ESP,M,1.78,72,26-04-89,Seville
2014,a003,Elche,7,Aarón,ESP,F,1.7,69,26-04-89,Elche
2014,a003,Elche,8,Sergio Mantecón,ESP,M,1.77,80,08-06-80,Madrid
2014,a003,Elche,9,Richmond Boakye,GHA,F,1.85,80,28-01-93,Accra
2014,a003,Elche,10,Javi Flores,ESP,F,1.7,64,09-02-86,Córdoba
2014,a003,Elche,11,Ferrán Corominas,ESP,F,1.71,70,05-01-83,Girona
2014,a003,Elche,12,,,,,,,
2014,a003,Elche,13,Toño,ESP,G,1.82,81,17-12-79,Alicante
2014,a003,Elche,14,Manu del Moral,ESP,F,1.86,77,25-02-84,Jaén
2014,a003,Elche,15,Carles Gil,ESP,F,1.7,69,22-11-92,Valencia
2014,a003,Elche,16,Fidel,ESP,M,1.77,70,27-10-89,Minas de Riotinto
2014,a003,Elche,17,Javi Márquez,ESP,M,1.74,71,11-05-86,Barcelona
2014,a003,Elche,18,Sergio Pelegrín,ESP,D,1.84,80,18-04-79,Barcelona
2014,a003,Elche,19,Cristian Săpunaru,ROU,D,1.87,81,05-04-84,Bucharest
2014,a003,Elche,20,,,,,,,
2014,a003,Elche,21,Edu Albacar,ESP,D,1.77,70,16-11-79,Tortosa
2014,a003,Elche,22,,,,,,,
2014,a003,Elche,23,Domingo Cisma,ESP,D,1.84,76,09-02-82,Seville
2014,a003,Elche,24,Carlos Sánchez,COL,M,1.82,82,06-02-86,Bogotá
2014,a003,Elche,25,Garry Rodrigues,CPV,M,1.72,70,27-11-90,Rotterdam
2014,a003,Elche,26,Charlie I'Anson,ENG,D,,,01-07-93,Luton
2014,a003,Elche,27,Álvaro,ESP,F,1.82,80,19-05-91,Elche
2014,a003,Elche,28,Cristian Herrera,ESP,F,1.89,85,13-03-91,Las Palmas
2014,a003,Elche,29,Nacho Porcar,ESP,D,1.82,71,10-07-92,Valencia
2014,a003,Elche,30,Samu,ESP,M,1.78,73,15-04-94,Elche
2014,a003,Elche,31,Chiri,ESP,G,1.78,68,31-12-92,Elche
2014,a003,Elche,32,,,,,,,
2014,a003,Elche,33,,,,,,,
2014,a003,Elche,34,,,,,,,
2014,a003,Elche,35,,,,,,,
2014,a003,Elche,36,,,,,,,
2014,a003,Elche,37,,,,,,,
2014,a003,Elche,38,,,,,,,
2014,a003,Elche,39,,,,,,,
2014,a003,Elche,40,,,,,,,
2014,a003,Elche,Players no longer at this club,,,,,,,
2014,a003,Elche,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Elche,12,Grégory Beranger,FRA,D,1.74,72,30-08-81,Nice
2014,a003,Elche,22,Miroslav Stevanović,BIH,M,1.82,71,29-07-90,Zvornik
2014,a003,Elche,20,David Generelo,ESP,M,1.83,82,11-08-82,Badajoz
2014,a003,Elche,31,Marc Martínez,ESP,G,1.85,74,04-04-90,Barcelona
2014,a003,Elche,,,,,,,,
2014,a003,Espanyol,Number,Name,Nat,Pos,Height,Weight,Date of Birth,Birth Place
2014,a003,Espanyol,1,Germán Parreño,ESP,G,1.89,78,16-02-93,Elche
2014,a003,Espanyol,2,Felipe Mattioni,BRA,D,1.77,72,15-10-88,Natural de Ijuí
2014,a003,Espanyol,3,Raúl Rodríguez,ESP,D,1.83,70,22-09-87,Vilassar de Mar
2014,a003,Espanyol,4,Víctor Sánchez,ESP,D,1.74,73,08-09-87,Terrassa
2014,a003,Espanyol,5,,,,,,,
2014,a003,Espanyol,6,Sidnei,BRA,D,1.85,80,23-08-89,Alegrete
2014,a003,Espanyol,7,,,,,,,
2014,a003,Espanyol,8,Christian Stuani,URU,F,1.85,74,12-10-86,Tala
2014,a003,Espanyol,9,Sergio García,ESP,F,1.75,72,09-06-83,Barcelona
