2012,a002,Blackburn Rovers,37,Zac Aley,ENG,M,1.8,71,17-08-91,Fazakerley
2012,a002,Blackburn Rovers,38,Myles Anderson,ENG,D,1.83,80,09-01-90,Westminster
2012,a002,Blackburn Rovers,39,Adam Henley,WAL,D,1.78,77,14-06-94,Knoxville
2012,a002,Blackburn Rovers,40,Robbie Cotton,ENG,M,1.8,70,15-09-94,Rotherham
2012,a002,Blackburn Rovers,41,Raheem Hanley,ENG,D,1.73,70,24-03-94,Blackburn
2012,a002,Blackburn Rovers,42,Sebastian Usai,AUS,G,1.9,84,28-02-90,Brisbane
2012,a002,Blackburn Rovers,7,Brett Emerton,AUS,M,1.85,85,22-02-79,Bankstown
2012,a002,Blackburn Rovers,30,Jason Roberts,GRN,F,1.85,92,25-01-78,Park Royal
2012,a002,Blackburn Rovers,17,Keith Andrews,IRL,M,1.83,78,13-09-80,Dublin
2012,a002,Blackburn Rovers,6,Ryan Nelsen,NZL,D,1.83,90,18-10-77,Christchurch
2012,a002,Blackburn Rovers,4,Christopher Samba,CGO,D,1.93,91,28-03-84,Créteil
2012,a002,Bolton Wanderers,1,Ádám Bogdán,HUN,G,1.94,90,27-09-87,Budapest
2012,a002,Bolton Wanderers,2,Grétar Steinsson,ISL,D,1.89,78,09-01-82,Siglufjördur
2012,a002,Bolton Wanderers,3,Marcos Alonso,ESP,D,1.88,85,28-12-90,Madrid
2012,a002,Bolton Wanderers,4,Paul Robinson,ENG,D,1.75,73,14-12-78,Watford
2012,a002,Bolton Wanderers,6,Fabrice Muamba,ENG,M,1.88,78,06-04-88,Kinshasa
2012,a002,Bolton Wanderers,7,Chris Eagles,ENG,M,1.83,67,19-11-85,Hemel Hempstead
2012,a002,Bolton Wanderers,8,Stuart Holden,USA,M,1.78,73,01-08-85,Aberdeen
2012,a002,Bolton Wanderers,9,Tuncay Şanlı,TUR,F,1.82,70,16-01-82,Sakarya
2012,a002,Bolton Wanderers,10,Martin Petrov,BUL,M,1.8,76,15-01-79,Vzatza
2012,a002,Bolton Wanderers,11,Ricardo Gardner,JAM,M,1.75,70,25-09-78,St Andrews
2012,a002,Bolton Wanderers,12,Zat Knight,ENG,D,1.98,86,02-05-80,Solihull
2012,a002,Bolton Wanderers,14,Kevin Davies,ENG,F,1.83,81,26-03-77,Sheffield
2012,a002,Bolton Wanderers,15,Tyrone Mears,ENG,D,1.8,74,18-02-83,Stockport
2012,a002,Bolton Wanderers,16,Mark Davies,ENG,M,1.8,74,18-02-88,Wolverhampton
2012,a002,Bolton Wanderers,17,Ivan Klasnić,CRO,F,1.86,79,29-01-80,Hamburg
2012,a002,Bolton Wanderers,18,Sam Ricketts,WAL,D,1.85,77,11-10-81,Aylesbury
2012,a002,Bolton Wanderers,19,Nigel Reo-Coker,ENG,M,1.75,76,14-05-84,Southwark
2012,a002,Bolton Wanderers,20,Robbie Blake,ENG,F,1.75,76,04-03-76,Middlesbrough
2012,a002,Bolton Wanderers,21,Darren Pratley,ENG,M,1.85,69,22-04-85,Barking
2012,a002,Bolton Wanderers,22,Jussi Jääskeläinen,FIN,G,1.91,81,19-04-75,Mikkeli
2012,a002,Bolton Wanderers,23,Sean Davis,ENG,M,1.78,80,20-09-79,Clapham
2012,a002,Bolton Wanderers,24,David N'Gog,FRA,F,1.9,79,01-04-89,Gennevilliers
2012,a002,Bolton Wanderers,25,Dedryck Boyata,BEL,D,1.88,84,08-09-90,Uccle
2012,a002,Bolton Wanderers,26,Robert Lainton,ENG,G,1.88,79,12-10-89,Ashton-under-Lyme
2012,a002,Bolton Wanderers,27,Lee Chung-Yong,KOR,M,1.8,69,02-07-88,Seoul
2012,a002,Bolton Wanderers,29,Marvin Sordell,ENG,F,1.77,79,17-02-91,Brent
2012,a002,Bolton Wanderers,30,Ryo Miyaichi,JPN,F,1.83,71,14-12-92,Okazaki
2012,a002,Bolton Wanderers,31,David Wheater,ENG,D,1.96,82,14-02-87,Redcar
2012,a002,Bolton Wanderers,32,Tim Ream,USA,D,1.85,72,05-10-87,St Louis
2012,a002,Bolton Wanderers,33,Mark Connolly,IRL,D,1.83,77,16-12-91,Monaghan
2012,a002,Bolton Wanderers,34,Tom Eaves,ENG,F,1.9,86,14-02-92,Liverpool
2012,a002,Bolton Wanderers,35,Temitope Obadeyi,ENG,F,1.9,87,29-10-89,Birmingham
2012,a002,Bolton Wanderers,36,Michael O'Halloran,SCO,F,1.88,79,06-01-91,Glasgow
2012,a002,Bolton Wanderers,37,Josh Vela,ENG,M,1.81,73,14-12-93,Salford
2012,a002,Bolton Wanderers,38,Adam Blakeman,ENG,D,1.75,72,03-12-91,Widnes
2012,a002,Bolton Wanderers,39,Joe Riley,ENG,D,1.83,71,13-10-91,Salford
2012,a002,Bolton Wanderers,43,Jay Lynch,ENG,G,1.88,85,31-03-93,Salford
2012,a002,Bolton Wanderers,28,Gaël Kakuta,FRA,F,1.73,65,21-06-91,Lille
2012,a002,Bolton Wanderers,5,Gary Cahill,ENG,D,1.88,71,19-12-85,Sheffield
2012,a002,Chelsea,1,Petr Čech,CZE,G,1.96,90,20-05-82,Plzeň
2012,a002,Chelsea,2,Branislav Ivanović,SRB,D,1.88,86,22-02-84,Sremska Mitrovica
2012,a002,Chelsea,3,Ashley Cole,ENG,D,1.72,67,20-12-80,Stepney
2012,a002,Chelsea,4,David Luiz,BRA,D,1.89,84,22-04-87,São Paulo
2012,a002,Chelsea,5,Michael Essien,GHA,M,1.78,84,03-12-82,Accra
2012,a002,Chelsea,6,Oriol Romeu,ESP,M,1.82,79,24-09-91,Ulldecona
2012,a002,Chelsea,7,Ramires,BRA,M,1.79,65,24-03-87,Rio de Janeiro
2012,a002,Chelsea,8,Frank Lampard,ENG,M,1.83,90,20-06-78,Romford
2012,a002,Chelsea,9,Fernando Torres,ESP,F,1.86,78,20-03-84,Madrid
2012,a002,Chelsea,10,Juan Mata,ESP,F,1.7,63,28-04-88,Burgos
2012,a002,Chelsea,11,Didier Drogba,CIV,F,1.89,91,11-03-78,Abidjan
2012,a002,Chelsea,12,Mikel John Obi,NGA,M,1.84,85,22-04-87,Jos
2012,a002,Chelsea,15,Florent Malouda,FRA,M,1.81,73,13-06-80,Cayenne
2012,a002,Chelsea,16,Raul Meireles,POR,M,1.79,69,17-03-83,Porto
2012,a002,Chelsea,17,José Bosingwa,POR,D,1.83,75,24-08-82,Kinshasa
2012,a002,Chelsea,18,Romelu Lukaku,BEL,F,1.9,94,13-05-93,Antwerp
2012,a002,Chelsea,19,Paulo Ferreira,POR,D,1.82,76,18-01-79,Lisbon
2012,a002,Chelsea,21,Salomon Kalou,CIV,F,1.84,77,05-08-85,Oumé
2012,a002,Chelsea,22,Ross Turnbull,ENG,G,1.93,85,04-01-85,Bishop Auckland
2012,a002,Chelsea,23,Daniel Sturridge,ENG,F,1.88,76,01-09-89,Birmingham
2012,a002,Chelsea,24,Gary Cahill,ENG,D,1.88,71,19-12-85,Sheffield
2012,a002,Chelsea,26,John Terry,ENG,D,1.86,91,07-12-80,Barking
2012,a002,Chelsea,27,Sam Hutchinson,ENG,D,1.8,73,03-08-89,Slough
2012,a002,Chelsea,34,Ryan Bertrand,ENG,D,1.79,85,05-08-89,Southwark
2012,a002,Chelsea,35,Lucas Piazón,BRA,F,1.82,75,20-01-94,São Paulo
2012,a002,Chelsea,40,Hilário,POR,G,1.88,86,21-10-75,São Pedro da Cova
2012,a002,Chelsea,45,Nathaniel Chalobah,ENG,D,1.85,75,12-12-94,Freetown
2012,a002,Chelsea,46,Jamal Blackman,ENG,G,1.96,82,27-10-93,Croydon
2012,a002,Chelsea,47,Billy Clifford,ENG,D,1.7,67,18-10-92,Slough
2012,a002,Chelsea,48,Conor Clifford,IRL,M,1.73,67,01-10-91,Dublin
2012,a002,Chelsea,49,Aziz Deen-Conteh,ENG,D,1.76,70,14-01-93,Bumpeh
2012,a002,Chelsea,51,Rohan Ince,ENG,D,1.91,80,08-11-92,Whitechapel
2012,a002,Chelsea,53,Marko Mitrović,SWE,F,1.86,76,27-06-92,Malmö
2012,a002,Chelsea,54,Todd Kane,ENG,D,1.8,70,17-09-93,Huntingdon
2012,a002,Chelsea,55,James Ashton,ENG,M,,,02-10-92,Gravesend
2012,a002,Chelsea,56,George Saville,ENG,M,1.76,73,01-06-93,Camberley
2012,a002,Chelsea,57,Archange Nkumu,ENG,D,1.88,70,05-11-93,Tottenham
2012,a002,Chelsea,58,Daniel Pappoe,GHA,D,1.91,93,30-12-93,Accra
2012,a002,Chelsea,60,Rhys Taylor,WAL,G,1.88,85,07-04-90,Neath
2012,a002,Chelsea,10,Yossi Benayoun,ISR,M,1.78,70,05-05-80,Beersheba
2012,a002,Chelsea,30,Yossi Benayoun,ISR,M,1.78,70,05-05-80,Beersheba
2012,a002,Chelsea,39,Nicolas Anelka,FRA,F,1.85,77,14-03-79,Versailles
2012,a002,Chelsea,44,Gaël Kakuta,FRA,F,1.73,65,21-06-91,Lille
2012,a002,Chelsea,20,Josh McEachran,ENG,M,1.78,65,01-03-93,Oxford
2012,a002,Chelsea,38,Patrick van Aanholt,NED,D,1.75,67,29-08-90,s-Hertogenbosch
2012,a002,Chelsea,33,Alex,BRA,D,1.88,92,17-06-82,Niterói
2012,a002,Chelsea,50,Aliu Djaló,GNB,M,1.69,65,05-02-92,Bissau
2012,a002,Chelsea,59,Philipp Prosenik,AUT,F,1.88,80,01-03-93,Vienna
2012,a002,Chelsea,52,Jacob Mellis,ENG,M,1.81,69,08-01-91,Nottingham
2012,a002,Everton,1,Ján Mucha,SVK,G,1.89,87,05-12-82,Belá nad Cirochou
2012,a002,Everton,2,Tony Hibbert,ENG,D,1.73,72,20-02-81,Liverpool
2012,a002,Everton,3,Leighton Baines,ENG,D,1.7,75,11-12-84,Liverpool
2012,a002,Everton,4,Darron Gibson,IRL,M,1.8,83,25-10-87,Derry
2012,a002,Everton,5,John Heitinga,NED,D,1.8,72,15-11-83,Alphen aan den Rijn
2012,a002,Everton,6,Phil Jagielka,ENG,D,1.83,83,17-08-82,Sale
2012,a002,Everton,7,Nikica Jelavić,CRO,F,1.88,88,27-08-85,Capljina
2012,a002,Everton,10,Royston Drenthe,NED,D,1.67,67,08-04-87,Rotterdam
2012,a002,Everton,11,Denis Stracqualursi,ARG,F,1.9,85,20-10-87,Rafaela
2012,a002,Everton,12,Marcus Hahnemann,USA,G,1.91,99,15-06-72,Seattle
2012,a002,Everton,14,James McFadden,SCO,F,1.78,75,14-04-83,Glasgow
2012,a002,Everton,15,Sylvain Distin,FRA,D,1.93,85,16-12-77,Bagnolet
2012,a002,Everton,17,Tim Cahill,AUS,M,1.78,69,06-12-79,Sydney
2012,a002,Everton,18,Phil Neville,ENG,D,1.8,75,21-01-77,Bury
2012,a002,Everton,19,Magaye Gueye,FRA,F,1.79,73,06-07-90,Nogent-sur-Marne
2012,a002,Everton,20,Ross Barkley,ENG,M,1.89,76,05-12-93,Liverpool
2012,a002,Everton,21,Leon Osman,ENG,M,1.73,62,17-05-81,Billinge
2012,a002,Everton,22,Steven Pienaar,RSA,M,1.7,66,17-03-82,Johannesburg
2012,a002,Everton,23,Séamus Coleman,IRL,D,1.93,67,11-10-88,Donegal
2012,a002,Everton,24,Tim Howard,USA,G,1.91,95,06-03-79,North Brunswick
2012,a002,Everton,25,Marouane Fellaini,BEL,M,1.94,85,22-11-87,Etterbeek
2012,a002,Everton,26,Jack Rodwell,ENG,M,1.88,70,11-03-91,Birkdale
2012,a002,Everton,27,Apostolos Vellios,GRE,F,1.91,79,08-01-92,Thessaloniki
2012,a002,Everton,28,Victor Anichebe,NGA,F,1.85,80,23-04-88,Lagos
2012,a002,Everton,29,João Silva,POR,F,1.89,80,21-05-90,Vila das Aves
2012,a002,Everton,30,Francisco Júnior,POR,M,1.62,65,18-01-92,Bissau
2012,a002,Everton,31,Adam Forshaw,ENG,M,1.85,71,08-10-91,Liverpool
2012,a002,Everton,34,Shane Duffy,IRL,D,1.93,76,01-01-92,Derry
2012,a002,Everton,36,Aristote Nsiala,CGO,D,1.93,83,25-03-92,Kinshasa
2012,a002,Everton,37,Jose Baxter,ENG,F,1.79,74,07-02-92,Bootle
2012,a002,Everton,38,James Wallace,ENG,M,1.8,80,19-12-91,Fazackerly
2012,a002,Everton,40,Adam Davies,ENG,G,1.85,75,17-07-92,Rinteln
2012,a002,Everton,41,Jake Bidwell,ENG,D,1.83,70,21-03-93,Southport
2012,a002,Everton,42,Luke Garbutt,ENG,D,1.78,73,21-05-93,Harrogate
2012,a002,Everton,43,Conor McAleny,ENG,F,1.78,79,12-08-92,Liverpool
2012,a002,Everton,44,Femi Orenuga,ENG,M,1.68,61,18-03-93,Greenwich
2012,a002,Everton,10,Mikel Arteta,ESP,M,1.75,69,26-03-82,San Sebastián
2012,a002,Everton,16,Jermaine Beckford,ENG,F,1.88,83,09-12-83,Ealing
2012,a002,Everton,22,Yakubu Aiyegbeni,NGA,F,1.83,83,22-11-82,Benin City
2012,a002,Everton,4,Joseph Yobo,NGA,D,1.88,70,06-09-80,Kano
2012,a002,Everton,30,Shkodran Mustafi,GER,D,1.84,73,17-04-92,Bad Hersfeld
2012,a002,Everton,7,Diniyar Bilyaletdinov,RUS,M,1.86,77,27-02-85,Moscow
2012,a002,Everton,8,Louis Saha,FRA,F,1.84,75,08-08-78,Paris
2012,a002,Everton,9,Landon Donovan,USA,F,1.73,72,04-03-82,Ontario
2012,a002,Fulham,1,Mark Schwarzer,AUS,G,1.94,85,06-10-72,Sydney
2012,a002,Fulham,2,Stephen Kelly,IRL,D,1.84,82,06-09-83,Dublin
2012,a002,Fulham,3,John Arne Riise,NOR,D,1.85,78,24-09-80,Molde
2012,a002,Fulham,4,Steve Sidwell,ENG,M,1.78,70,14-12-82,Wandsworth
2012,a002,Fulham,5,Brede Hangeland,NOR,D,1.95,92,20-06-81,Houston
2012,a002,Fulham,6,Chris Baird,NIR,D,1.79,71,25-02-82,Ballymena
2012,a002,Fulham,7,Pavel Pogrebnyak,RUS,F,1.88,91,08-11-83,Moscow
2012,a002,Fulham,8,Andy Johnson,ENG,F,1.7,64,10-02-81,Bedford
2012,a002,Fulham,9,Orlando Sá,POR,F,1.88,85,26-05-88,Barcelos
2012,a002,Fulham,10,Pajtim Kasami,SUI,M,1.87,70,02-06-92,Struga
2012,a002,Fulham,11,Bryan Ruiz,CRC,F,1.88,78,18-08-85,San José [CRC]
2012,a002,Fulham,12,David Stockdale,ENG,G,1.91,84,20-09-85,Leeds
2012,a002,Fulham,13,Danny Murphy,ENG,M,1.75,69,18-03-77,Chester
2012,a002,Fulham,14,Philippe Senderos,SUI,D,1.9,84,14-02-85,Geneva
2012,a002,Fulham,15,Marcel Gecov,CZE,M,1.8,70,01-01-88,Prague
2012,a002,Fulham,16,Damien Duff,IRL,M,1.78,70,02-03-79,Ballyboden
2012,a002,Fulham,17,Bjørn Helge Riise,NOR,M,1.74,70,21-06-83,Ålesund
2012,a002,Fulham,18,Aaron Hughes,NIR,D,1.83,72,08-11-79,Magherafelt
2012,a002,Fulham,19,Mahamadou Diarra,MLI,M,1.83,76,18-05-81,Bamako
2012,a002,Fulham,20,Dickson Etuhu,NGA,M,1.88,83,08-06-82,Kano
2012,a002,Fulham,21,Kerim Frei,SUI,M,1.71,66,19-11-93,Feldkirch
2012,a002,Fulham,22,Csaba Somogyi,HUN,G,1.9,85,07-04-85,Dunaújváros
